,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,438,,,1234,
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,438,,,1234,3
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,438,,,1234,234
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,438,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,438,,,1234,23
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,438,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,438,,,1234,234
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,438,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,438,,,4234,34
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,438,,,234,234
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,438,,,35151,589
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,438,,,131361,6789
0,['./sipaimages/2/5.jpg'],3456,438,,,3456,3455
0,['./sipaimages/2/6.jpg'],6543,438,,,11916.9171,
0,['./sipaimages/2/7.jpg'],1278,438,,,['006411217274018754114574'],
0,['./sipaimages/2/8.jpg'],1279,438,,,1279,219
0,['./sipaimages/2/9.jpg'],2244,438,,,2244,224
0,['./sipaimages/2/1.jpg'],5679,439,4,,,
0,['./sipaimages/2/10.jpg'],2244,439,1,,2244,224
0,['./sipaimages/2/11.jpg'],2244,439,11,,2244,224
0,['./sipaimages/2/12.jpg'],2244,439,,,2244,
0,['./sipaimages/2/13.jpg'],7244,439,4,,7244,38
0,['./sipaimages/2/14.jpg'],7244,439,,,7244,
0,['./sipaimages/2/15.jpg'],1234,439,,,1,['.']
0,['./sipaimages/2/16.jpg'],1234,439,100,,6677114041.91,
0,['./sipaimages/2/2.jpg'],6543,439,,,11,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,439,1234,,234,34
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,439,1234,3,1031,
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,439,1,,['61431114121907180.71064500088862.50'],
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,439,,,4.486886888606864e+16,['43..']
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,439,,,2777540134111,3
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,439,,,10577111913114,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,439,9,,['068802106171878101367003'],
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,439,,,63,3
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,439,,,43211,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,439,,,1,32
0,['./sipaimages/2/22421_20220321160735.jpg'],672,439,8,,612,6
0,['./sipaimages/2/22422_20220321161043.jpg'],674,439,,,574,
0,['./sipaimages/2/22423_20220321161435.jpg'],675,439,,,575,515
0,['./sipaimages/2/22424_20220321162804.jpg'],678,439,,,5178,8
0,['./sipaimages/2/22424_20220321162822.jpg'],678,439,,,618,6
0,['./sipaimages/2/22424_20220321162938.jpg'],678,439,,,6718,678
0,['./sipaimages/2/22424_20220321162953.jpg'],678,439,,,618,18
0,['./sipaimages/2/22424_20220321163104.jpg'],678,439,,,578,
0,['./sipaimages/2/22424_20220321163218.jpg'],678,439,,,135111,578
0,['./sipaimages/2/22424_20220321163247.jpg'],678,439,,,['.1459...578'],['.']
0,['./sipaimages/2/22424_20220321163942.jpg'],678,439,,,5789,575
0,['./sipaimages/2/22424_20220321164919.jpg'],678,439,,,65719,
0,['./sipaimages/2/22424_20220321165018.jpg'],678,439,,,35111,579
0,['./sipaimages/2/22424_20220321165052.jpg'],678,439,,,518,18
0,['./sipaimages/2/22424_20220321165333.jpg'],678,439,,,618,8
0,['./sipaimages/2/22424_20220321165532.jpg'],678,439,,,518,
0,['./sipaimages/2/22424_20220321165750.jpg'],678,439,,,13618,
0,['./sipaimages/2/22424_20220321170235.jpg'],678,439,,,578,65718
0,['./sipaimages/2/22424_20220321170627.jpg'],678,439,,,518,5
0,['./sipaimages/2/22424_20220321170921.jpg'],678,439,,,518,
0,['./sipaimages/2/22424_20220321171209.jpg'],678,439,,,678,618
0,['./sipaimages/2/22424_20220321172831.jpg'],678,439,,,618,18
0,['./sipaimages/2/22425_20220321172929.jpg'],678,439,,,11151,
0,['./sipaimages/2/22425_20220321174624.jpg'],678,439,,,678,618
0,['./sipaimages/2/22425_20220321174637.jpg'],678,439,,,618,618
0,['./sipaimages/2/22425_20220321174747.jpg'],678,439,,,518,
0,['./sipaimages/2/22425_20220321175027.jpg'],678,439,,,618,8
0,['./sipaimages/2/22425_20220321175511.jpg'],678,439,,,618,618
0,['./sipaimages/2/22425_20220321175556.jpg'],678,439,,,518,8
0,['./sipaimages/2/22425_20220321175706.jpg'],678,439,,,618,618
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],439,11144444417,3,175829,158293
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,439,,,2111,['..']
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,439,,,11124111,['.']
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,439,44,,5619,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,439,33333333,,3679,56715
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,439,9,,['2808006...20008663..982277117121112'],2
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,439,,,1321,
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,439,,,56761,5578
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,439,191822,,11483093721068,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,439,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,439,,,['0026886...7..688811018711060'],3
0,['./sipaimages/2/22431_20220321173021.jpg'],678,439,,,1918,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,439,,,6518,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,439,7111111111,['.'],['1511040885272110005000101011144'],['..']
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,439,,,['0040663016060082447614314551171'],['.']
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,439,,,['488.77411738510777711826410044001044.7378'],0.4
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,439,,,294,
0,['./sipaimages/2/22432_20220321171245.jpg'],678,439,,,578,579
0,['./sipaimages/2/22432_20220321171537.jpg'],678,439,,,678,6718
0,['./sipaimages/2/22432_20220321171700.jpg'],678,439,,,518,
0,['./sipaimages/2/22432_20220321171847.jpg'],678,439,,,618,618
0,['./sipaimages/2/22432_20220321172236.jpg'],678,439,,,618,
0,['./sipaimages/2/22432_20220321172302.jpg'],678,439,,,518,618
0,['./sipaimages/2/22432_20220321172428.jpg'],678,439,,,678,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,439,,,6178,8
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,439,,,223330401111111,['.']
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,439,,,24561,2455
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,439,2400,,2456,2
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,439,,,2456,2
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,439,2,,,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,439,,,106102608,['...']
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,439,,,1.065116839116104e+27,3.0
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,439,,,23,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,439,5,,['600987....71777770077127.865017647533124450'],
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,439,,,74418186194231,
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,439,,,,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,439,,,81,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,439,,,['000000014757100144450081111142..214'],['.']
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,439,9,4,4798411,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,439,,,1.1163711694111804e+31,['...']
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,439,,,['11.44712.4.3117777899496111106061067790710.58000.16720419838111118118806.9'],5
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,439,,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,439,,,114251162100686681,7.0
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,439,,,['0.2.741111167711'],21
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,439,0,,['25701670.9100545404457412.11041911'],['2..5.']
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,439,,,111,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,439,,,,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,439,11,,14941591,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,439,,,7770114910,4
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,439,,,1183,183
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,439,,,515111,984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,439,,,,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,439,,,11926,1926
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,439,,,1,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,439,,,1,1
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,439,,,1234,3
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,439,,,8543,543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,439,,,1511115,816
0,['./sipaimages/2/3.jpg'],9876,439,,,10116,1
0,['./sipaimages/2/4.jpg'],9876,439,,,1911181700711117741,11.0
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,439,,,['15991411481.378487343110.911210000042010114699462911164441182071'],35.8
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,439,,,474111161,3
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,439,,,,
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,439,,,870,2
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,439,,,,
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,439,1,,,
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,439,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,439,,,['119.74974001.15104872416001111'],['....']
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,439,,,['41827481417802001244'],
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,439,,,['4.2.41000055301007'],['.']
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,439,,,117000018590004521,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,439,,,10911848618.446611,['..']
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,439,,,,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,439,,,3456,3156
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,439,,,,
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,439,,,148,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,439,,,,
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,439,,,,
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,439,,,,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,439,,,0,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,439,,,,
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,439,,,,
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,439,1,,['4.741778.114789'],
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,439,,,1234,4
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,439,,,['1..3231...111222377'],1
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,439,,,8111,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,439,,,26111,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,439,,,1234,2
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,439,,,1234,3
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,439,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,439,,,1234,23
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,439,,,1234,23
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,439,,,1234,34
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,439,,,35151,5189
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,439,,,131361,6183
0,['./sipaimages/2/5.jpg'],3456,439,,,3456,
0,['./sipaimages/2/6.jpg'],6543,439,,,['1070.4771131.11138414514111'],7
0,['./sipaimages/2/7.jpg'],1278,439,,,['11106.1114114114.7111511124411411'],['8..3.']
0,['./sipaimages/2/8.jpg'],1279,439,,,1279,2719
0,['./sipaimages/2/9.jpg'],2244,439,,,2244,
0,['./sipaimages/2/1.jpg'],5679,440,14,,5679,673
0,['./sipaimages/2/10.jpg'],2244,440,1,,51,
0,['./sipaimages/2/11.jpg'],2244,440,44,,2244,
0,['./sipaimages/2/12.jpg'],2244,440,,,2244,24
0,['./sipaimages/2/13.jpg'],7244,440,4,,117244,['.']
0,['./sipaimages/2/14.jpg'],7244,440,,,1244,4
0,['./sipaimages/2/15.jpg'],1234,440,,,3143,
0,['./sipaimages/2/16.jpg'],1234,440,100,,1.4441441411643638e+18,
0,['./sipaimages/2/2.jpg'],6543,440,,,76,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,440,1234,,11133.1234,3
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,440,1234,3,1734234,73
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,440,1,,11404168.716470009,['.']
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,440,,,106746510061885.0,
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,440,,,677447786244910.8,7
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,440,,,,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,440,9,,186679814171013247,31
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,440,,,34,2
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,440,,,4221,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,440,,,71321,3
0,['./sipaimages/2/22421_20220321160735.jpg'],672,440,9,,612,
0,['./sipaimages/2/22422_20220321161043.jpg'],674,440,,,674,
0,['./sipaimages/2/22423_20220321161435.jpg'],675,440,,,575,515
0,['./sipaimages/2/22424_20220321162804.jpg'],678,440,,,518,618
0,['./sipaimages/2/22424_20220321162822.jpg'],678,440,,,618,
0,['./sipaimages/2/22424_20220321162938.jpg'],678,440,,,618,618
0,['./sipaimages/2/22424_20220321162953.jpg'],678,440,,,618,18
0,['./sipaimages/2/22424_20220321163104.jpg'],678,440,,,5718,518
0,['./sipaimages/2/22424_20220321163218.jpg'],678,440,,,155111,578
0,['./sipaimages/2/22424_20220321163247.jpg'],678,440,,,41518,0.18
0,['./sipaimages/2/22424_20220321163942.jpg'],678,440,,,5781,575
0,['./sipaimages/2/22424_20220321164919.jpg'],678,440,,,17777177721113,1
0,['./sipaimages/2/22424_20220321165018.jpg'],678,440,,,579,579
0,['./sipaimages/2/22424_20220321165052.jpg'],678,440,,,518,
0,['./sipaimages/2/22424_20220321165333.jpg'],678,440,,,618,
0,['./sipaimages/2/22424_20220321165532.jpg'],678,440,,,518,
0,['./sipaimages/2/22424_20220321165750.jpg'],678,440,,,1.3518,7.21
0,['./sipaimages/2/22424_20220321170235.jpg'],678,440,,,71151,618
0,['./sipaimages/2/22424_20220321170627.jpg'],678,440,,,12771231231123,11
0,['./sipaimages/2/22424_20220321170921.jpg'],678,440,,,518,6
0,['./sipaimages/2/22424_20220321171209.jpg'],678,440,,,678,618
0,['./sipaimages/2/22424_20220321172831.jpg'],678,440,,,618,18
0,['./sipaimages/2/22425_20220321172929.jpg'],678,440,,,618,
0,['./sipaimages/2/22425_20220321174624.jpg'],678,440,,,678,618
0,['./sipaimages/2/22425_20220321174637.jpg'],678,440,,,5178,618
0,['./sipaimages/2/22425_20220321174747.jpg'],678,440,,,518,
0,['./sipaimages/2/22425_20220321175027.jpg'],678,440,,,618,
0,['./sipaimages/2/22425_20220321175511.jpg'],678,440,,,61718,618
0,['./sipaimages/2/22425_20220321175556.jpg'],678,440,,,518,18
0,['./sipaimages/2/22425_20220321175706.jpg'],678,440,,,618,618
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],440,0,,175829,15823
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,440,,,1111477,4
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,440,,,109,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,440,44,,5619,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,440,47777,,3679,56159
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,440,9,,29,['..']
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,440,,,4321,2
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,440,,,5678,5578
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,440,19,,['3005261416317611686051'],['3..']
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,440,,,['1000084974..7079'],3
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,440,,,['0628000010111445007447'],
0,['./sipaimages/2/22431_20220321173021.jpg'],678,440,,,518,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,440,,,518,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,440,111111111,,['65116.8611471114142418144911676910.40666606644'],7.0
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,440,,,['234754400470318977.7786508.154147771075471106060060'],5
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,440,,,['01100110001451676275641740131007005211'],
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,440,,,99.001211,['.']
0,['./sipaimages/2/22432_20220321171245.jpg'],678,440,,,518,
0,['./sipaimages/2/22432_20220321171537.jpg'],678,440,,,678,6718
0,['./sipaimages/2/22432_20220321171700.jpg'],678,440,,,518,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,440,,,618,618
0,['./sipaimages/2/22432_20220321172236.jpg'],678,440,,,618,1
0,['./sipaimages/2/22432_20220321172302.jpg'],678,440,,,618,618
0,['./sipaimages/2/22432_20220321172428.jpg'],678,440,,,6198,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,440,,,618,
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,440,,,['374710486611776000051'],1.0
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,440,,,24561,24
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,440,33,,2456,2
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,440,,,2456,2
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,440,4,,,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,440,,,['4777777712741911711792634'],['.']
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,440,,,401632770114,['..1.']
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,440,,,233,224
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,440,16,,['80867677147714494711110451810'],['..']
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,440,,,['4817.4164.4.767'],1
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,440,,,1817877779611111417,9.0
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,440,,,,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,440,,,['8.7.13671777100000014844001614.382181.41619416'],['2.354...31']
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,440,9,4,10676587,34
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,440,,,['1281886.77522261191819147447145.11141'],['134..']
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,440,,,['85225.7967..71617711147727188548111118131917614441031'],['..5']
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,440,,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,440,,,['77771772.6001406.11111678806111'],5.0
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,440,,,['88.98.04770016577127.277131753011045511'],1
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,440,0,,4500177270.740555,7
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,440,,,111,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,440,,,3,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,440,1,,329311944,3
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,440,,,7770,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,440,,,1183,83
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,440,,,15111,984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,440,,,,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,440,,,11926,1926
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,440,,,0,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,440,,,1,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,440,,,1234,34
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,440,,,8543,8543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,440,,,1511115,816
0,['./sipaimages/2/3.jpg'],9876,440,,,['11.1.114015'],
0,['./sipaimages/2/4.jpg'],9876,440,,,811.1707010671114,['..']
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,440,,,44.31614114904673,['830.411..']
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,440,,,,
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,440,,,,
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,440,,,12227,
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,440,,,,
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,440,1,,,
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,440,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,440,,,1,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,440,,,3197114411214,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,440,,,['0400011843841677412114188131174'],
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,440,,,471807217,1
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,440,,,['140.12.77110011197580'],['.1.1']
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,440,,,,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,440,,,3456,34956
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,440,,,,
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,440,,,4,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,440,,,,
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,440,,,,
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,440,,,,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,440,,,6401114141,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,440,,,,
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,440,,,,
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,440,1,,['41.79144..7.77110007224241014418'],
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,440,,,['1..3231....110'],11
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,440,,,1234,34
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,440,,,1234,34
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,440,,,['1.23231...11122.37'],1
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,440,,,111,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,440,,,1234,23
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,440,,,12344,34
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,440,,,26141,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,440,,,1234,2349
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,440,,,61,23
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,440,,,1234,34
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,440,,,1234,
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,440,,,3610,234
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,440,,,1234,234
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,440,,,1234,
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,440,,,5789,57189
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,440,,,131261,5
0,['./sipaimages/2/5.jpg'],3456,440,,,3456,
0,['./sipaimages/2/6.jpg'],6543,440,,,101111411112111,4
0,['./sipaimages/2/7.jpg'],1278,440,,,18.110786488174345,['.']
0,['./sipaimages/2/8.jpg'],1279,440,,,1279,
0,['./sipaimages/2/9.jpg'],2244,440,,,2244,224
0,['./sipaimages/2/1.jpg'],5679,441,4,,5679,673
0,['./sipaimages/2/10.jpg'],2244,441,1,,2244,
0,['./sipaimages/2/11.jpg'],2244,441,11,,2244,224
0,['./sipaimages/2/12.jpg'],2244,441,,,2244,
0,['./sipaimages/2/13.jpg'],7244,441,191,,7244,24
0,['./sipaimages/2/14.jpg'],7244,441,,,1244,4
0,['./sipaimages/2/15.jpg'],1234,441,,,1,
0,['./sipaimages/2/16.jpg'],1234,441,100,,6467.178151178117,['..']
0,['./sipaimages/2/2.jpg'],6543,441,,,82,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,441,1634,,111,
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,441,1234,3,12341031,73
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,441,1,,['6144.77107160116124011184455.661'],
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,441,,,1.7148888827567492e+49,['.4.7411.3.']
